open_time,open,high,low,close,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2026-01-02T21:08:00+00:00,100133.15532738,100159.13743068,100112.15532738,100135.13743068,13.42832063,1344646.73205706,105,7.11700994,712662.76799024
2026-01-02T21:09:00+00:00,100135.13743068,100153.15642498,100113.13743068,100135.15642498,14.91387608,1493403.31401831,106,6.71124424,672031.49130824
2026-01-02T21:10:00+00:00,100135.15642498,100154.15642498,100115.14453544,100133.14453544,15.96856814,1598982.94174756,107,7.34554135,735532.15320388
2026-01-02T21:11:00+00:00,100133.14453544,100153.14453544,100110.10582059,100129.10582059,16.58637599,1660778.9963044,108,7.79559671,780566.12826307
2026-01-02T21:12:00+00:00,100129.10582059,100150.10582059,100103.11648085,100123.11648085,16.80937366,1683006.87682464,109,8.06849936,807843.30087583
2026-01-02T21:13:00+00:00,100123.11648085,100145.11648085,100094.32232089,100115.32232089,16.72309832,1674238.37865141,110,8.19431818,820376.80553919
2026-01-02T21:14:00+00:00,100115.32232089,100138.32232089,100083.93346531,100105.93346531,16.4471338,1646455.68158219,111,8.2235669,823227.8407911
2026-01-02T21:15:00+00:00,100105.93346531,100129.93346531,100077.21653653,100095.21653653,17.87805395,1789507.68102713,112,9.11780751,912648.91732383
2026-01-02T21:16:00+00:00,100095.21653653,100113.21653653,100064.48460475,100083.48460475,20.10658015,2012336.60479868,113,10.45542168,1046415.03449531
2026-01-02T21:17:00+00:00,100083.48460475,100102.48460475,100051.08530862,100071.08530862,11.10320114,1111109.38878682,114,5.88469661,588887.97605702
2026-01-02T21:18:00+00:00,100071.08530862,100091.08530862,100037.38761828,100058.38761828,12.7582028,1276565.2013641,115,5.74119126,574454.34061384
2026-01-02T21:19:00+00:00,100058.38761828,100079.38761828,100023.76776612,100045.76776612,13.99947855,1400588.57940288,116,6.43976013,644270.74652533
2026-01-02T21:20:00+00:00,100045.76776612,100067.76776612,100015.5949041,100033.5949041,14.80046726,1480543.94661762,100,6.95621961,695855.65491028
2026-01-02T21:21:00+00:00,100033.5949041,100056.5949041,100003.21705709,100022.21705709,15.18307733,1518645.05670973,101,7.28787712,728949.62722067
2026-01-02T21:22:00+00:00,100022.21705709,100046.21705709,99991.94792989,100011.94792989,15.21527481,1521709.27220774,102,7.45548466,745637.54338179
2026-01-02T21:23:00+00:00,100011.94792989,100029.94792989,99982.05509166,100003.05509166,15.00360131,1500405.9682277,103,7.50180065,750202.98411385
2026-01-02T21:24:00+00:00,100003.05509166,100022.05509166,99973.75000619,99995.75000619,15.31855476,1531790.37184763,104,7.81246293,781213.08964229
2026-01-02T21:25:00+00:00,99995.75000619,100015.75000619,99972.1803033,99990.1803033,17.60564237,1760391.35469492,105,9.15493403,915403.50444136
2026-01-02T21:26:00+00:00,99990.1803033,100011.1803033,99923.9245969,99942.9245969,19.71597106,1970471.80911186,106,10.44946466,1044350.05882929
2026-01-02T21:27:00+00:00,99942.9245969,99964.9245969,99920.99005394,99940.99005394,21.52730907,2151460.58192043,107,9.68728908,968157.26186419
2026-01-02T21:28:00+00:00,99940.99005394,99963.99005394,99919.81280867,99940.81280867,11.95033936,1194326.62887518,108,5.49715611,549390.24928258
2026-01-02T21:29:00+00:00,99940.81280867,99966.26120337,99918.81280867,99942.26120337,12.93849216,1293102.16327701,109,6.08109132,607758.0167402
2026-01-02T21:30:00+00:00,99942.26120337,99963.14172384,99924.26120337,99945.14172384,13.49307169,1348566.96283156,110,6.47667441,647312.14215915
2026-01-02T21:31:00+00:00,99945.14172384,99968.20739076,99926.14172384,99949.20739076,13.66311256,1365617.27102231,111,6.69492516,669152.46280093
2026-01-02T21:32:00+00:00,99949.20739076,99974.16826988,99929.20739076,99954.16826988,13.53998173,1353377.61250649,112,6.76999087,676688.80625325
2026-01-02T21:33:00+00:00,99954.16826988,99980.70367999,99933.16826988,99959.70367999,13.24732031,1324198.21273167,113,6.75613336,675341.08849315
2026-01-02T21:34:00+00:00,99959.70367999,99987.47560941,99937.70367999,99965.47560941,15.07256764,1506736.39312127,114,7.83773517,783502.92442306
2026-01-02T21:35:00+00:00,99965.47560941,99994.14280422,99947.47560941,99971.14280422,17.2743808,1726939.58979433,115,9.15542182,915277.982591
2026-01-02T21:36:00+00:00,99971.14280422,100000.37496432,99952.14280422,99976.37496432,19.22581623,1922127.41214496,116,8.6516173,864957.33546523
2026-01-02T21:37:00+00:00,99976.37496432,99998.86647935,99956.37496432,99980.86647935,20.8221341,2081815.00960591,100,9.57818169,957634.90441872
2026-01-02T21:38:00+00:00,99980.86647935,100003.34915484,99959.86647935,99984.34915484,21.99768811,2199424.52899879,101,10.33891341,1033729.52862943
2026-01-02T21:39:00+00:00,99984.34915484,100006.60341953,99962.34915484,99986.60341953,11.7331522,1173158.03606592,102,5.63191306,563115.85731164
2026-01-02T21:40:00+00:00,99986.60341953,100008.46756504,99968.60341953,99987.46756504,12.0576481,1205613.6978551,103,5.90824757,590750.711949
2026-01-02T21:41:00+00:00,99987.46756504,100009.46756504,99967.84464807,99986.84464807,12.04553941,1204395.47794386,104,6.02276971,602197.73897193
2026-01-02T21:42:00+00:00,99986.84464807,100009.84464807,99964.70677826,99984.70677826,11.80824526,1180643.93970934,105,6.02220508,602128.40925176
2026-01-02T21:43:00+00:00,99984.70677826,100008.70677826,99960.09661933,99981.09661933,12.51802547,1251565.91403634,106,6.50937324,650814.2752989
2026-01-02T21:44:00+00:00,99981.09661933,99999.09661933,99954.12604232,99976.12604232,14.78726879,1478373.84851191,107,7.83725246,783538.13971131
2026-01-02T21:45:00+00:00,99976.12604232,99995.12604232,99951.97198337,99969.97198337,16.85975865,1685469.59972541,108,7.58689139,758461.31987644
2026-01-02T21:46:00+00:00,99969.97198337,99989.97198337,99943.86967017,99962.86967017,18.61742881,1861051.60950144,109,8.56401725,856083.74037066
2026-01-02T21:47:00+00:00,99962.86967017,99983.86967017,99935.10348597,99955.10348597,19.97687031,1996790.13925728,110,9.38912905,938491.36545092
2026-01-02T21:48:00+00:00,99955.10348597,99977.10348597,99925.99583474,99946.99583474,20.89851364,2088743.65594139,111,10.03128655,1002596.95485187
2026-01-02T21:49:00+00:00,99946.99583474,99969.99583474,99916.89445053,99938.89445053,21.39098478,2137791.3703109,112,10.48158254,1047517.77145234
2026-01-02T21:50:00+00:00,99938.89445053,99962.89445053,99913.15865652,99931.15865652,10.51015561,1050292.0274559,113,5.2550778,525146.01372795
2026-01-02T21:51:00+00:00,99931.15865652,99949.15865652,99905.14512105,99924.14512105,10.35299317,1034513.99217701,114,5.28002652,527602.13601027
2026-01-02T21:52:00+00:00,99924.14512105,99943.14512105,99898.19367829,99918.19367829,10.04688499,1003866.59988559,115,5.22438019,522010.63194051
2026-01-02T21:53:00+00:00,99918.19367829,99938.19367829,99892.61377865,99913.61377865,12.26438459,1225378.98475668,116,6.50012383,649450.86192104
2026-01-02T21:54:00+00:00,99913.61377865,99934.61377865,99888.6721091,99910.6721091,14.43646298,1442356.71926843,100,6.49640834,649060.5236708
2026-01-02T21:55:00+00:00,99910.6721091,99932.6721091,99848.08187719,99866.08187719,16.34032065,1631843.79992273,101,7.5165475,750648.14796445
2026-01-02T21:56:00+00:00,99866.08187719,99889.99418611,99847.08187719,99866.99418611,17.87645542,1785267.86964731,102,8.40193405,839075.89873424
2026-01-02T21:57:00+00:00,99866.99418611,99893.99184518,99846.99418611,99869.99184518,18.98584631,1896116.31568957,103,9.11320623,910135.83153099
2026-01-02T21:58:00+00:00,99869.99184518,99893.08586318,99848.99184518,99875.08586318,19.65645088,1963189.71989191,104,9.63166093,961962.96274704
2026-01-02T21:59:00+00:00,99875.08586318,99901.21476474,99853.08586318,99882.21476474,19.92453102,1990106.28639473,105,9.96226551,995053.14319737
2026-01-02T22:00:00+00:00,99882.21476474,99911.24675827,99864.21476474,99891.24675827,19.87066092,1984905.09307494,106,10.13403707,1012301.59746822
2026-01-02T22:01:00+00:00,99891.24675827,99922.98466962,99872.24675827,99901.98466962,8.61085704,860241.70789022,107,4.47764566,447325.68810291
2026-01-02T22:02:00+00:00,99901.98466962,99936.17344622,99881.98466962,99914.17344622,9.71619371,970785.4640244,108,5.14958267,514516.29593293
2026-01-02T22:03:00+00:00,99914.17344622,99950.50993346,99893.17344622,99927.50993346,11.96440149,1195572.84870625,109,5.38398067,538007.78191781
2026-01-02T22:04:00+00:00,99927.50993346,99965.65453514,99905.50993346,99941.65453514,13.99635595,1398818.97126057,110,6.43832374,643456.72677986
2026-01-02T22:05:00+00:00,99941.65453514,99974.24429448,99923.65453514,99956.24429448,15.69845325,1569158.42814574,111,7.37827303,737504.4612285
2026-01-02T22:06:00+00:00,99956.24429448,99989.90687585,99937.24429448,99970.90687585,16.99340223,1698845.8316076,112,8.15683307,815445.99917165
2026-01-02T22:07:00+00:00,99970.90687585,100005.27489136,99950.90687585,99985.27489136,17.8487331,1784610.48531857,113,8.74587922,874459.1378061
2026-01-02T22:08:00+00:00,99985.27489136,100020.00000319,99964.27489136,99999.00000319,18.28037192,1828018.91211041,114,9.14018596,914009.45605521
2026-01-02T22:09:00+00:00,99999.00000319,100033.766241,99977.00000319,100011.766241,18.35088737,1835304.6583723,115,9.35895256,936005.37576987
2026-01-02T22:10:00+00:00,100011.766241,100046.30200581,99993.766241,100023.30200581,18.16260278,1816683.50348145,116,9.44455345,944675.42181035
2026-01-02T22:11:00+00:00,100023.30200581,100057.39028359,100004.30200581,100033.39028359,18.15366822,1815972.97821893,100,9.62144416,962465.67845603
2026-01-02T22:12:00+00:00,100033.39028359,100059.87666361,100013.39028359,100041.87666361,9.45302249,945698.10999991,101,4.25386012,425564.14949996
2026-01-02T22:13:00+00:00,100041.87666361,100067.67484405,100020.87666361,100048.67484405,11.59241917,1159806.17604053,102,5.33251282,533510.84097864
2026-01-02T22:14:00+00:00,100048.67484405,100073.76940764,100026.67484405,100053.76940764,13.44642651,1345365.65762932,103,6.31982046,632321.85908578
2026-01-02T22:15:00+00:00,100053.76940764,100078.21575898,100035.76940764,100057.21575898,14.92103018,1492956.73579392,104,7.16209449,716619.23318108
2026-01-02T22:16:00+00:00,100057.21575898,100081.13722837,100038.21575898,100059.13722837,15.96398289,1597342.35500637,105,7.82235162,782697.75395312
2026-01-02T22:17:00+00:00,100059.13722837,100082.71945995,100039.13722837,100059.71945995,16.57055616,1658045.20090834,106,8.28527808,829022.60045417
2026-01-02T22:18:00+00:00,100059.71945995,100083.71945995,100038.20231036,100059.20231036,16.7840608,1679399.73545193,107,8.55987101,856493.86508048
2026-01-02T22:19:00+00:00,100059.20231036,100077.20231036,100035.86958328,100057.86958328,16.69107903,1670073.80844898,108,8.67936109,868438.38039347
2026-01-02T22:20:00+00:00,100057.86958328,100076.86958328,100038.03701148,100056.03701148,16.41193294,1642112.96999258,109,8.69832446,870319.87409607
2026-01-02T22:21:00+00:00,100056.03701148,100076.03701148,100035.03896807,100054.03896807,17.91256123,1792224.09977135,110,8.06065256,806500.84489711
2026-01-02T22:22:00+00:00,100054.03896807,100075.03896807,100032.21443897,100052.21443897,20.1365951,2014710.93082326,111,9.26283375,926767.0281787
2026-01-02T22:23:00+00:00,100052.21443897,100074.21443897,100029.89281843,100050.89281843,11.12541952,1113108.15638661,112,5.22894718,523160.83350171
2026-01-02T22:24:00+00:00,100050.89281843,100073.89281843,99984.88009616,100006.88009616,12.77017868,1277105.72817827,113,6.12968577,613010.74952557
2026-01-02T22:25:00+00:00,100006.88009616,100031.44598909,99988.88009616,100007.44598909,13.99989354,1400093.59735507,114,6.85994784,686045.86270398
2026-01-02T22:26:00+00:00,100007.44598909,100027.31253318,99988.44598909,100009.31253318,14.78927569,1479065.29509618,115,7.39463785,739532.64754809
2026-01-02T22:27:00+00:00,100009.31253318,100031.64459234,99989.31253318,100012.64459234,15.16151124,1516342.83468046,116,7.73237073,773334.84568703
2026-01-02T22:28:00+00:00,100012.64459234,100037.54266493,99991.64459234,100017.54266493,15.18570831,1518837.22888765,100,7.89656832,789795.35902158
2026-01-02T22:29:00+00:00,100017.54266493,100045.03827692,99995.54266493,100024.03827692,14.96928927,1497288.7625792,101,7.93372331,793563.04416698
2026-01-02T22:30:00+00:00,100024.03827692,100054.09214738,100006.03827692,100032.09214738,15.35383506,1535876.24354309,102,6.90922578,691144.30959439
2026-01-02T22:31:00+00:00,100032.09214738,100064.59520145,100013.09214738,100041.59520145,17.63800706,1764534.36268517,103,8.11348325,811685.80683518
2026-01-02T22:32:00+00:00,100041.59520145,100076.37239226,100021.59520145,100052.37239226,19.74185724,1975219.65260909,104,9.2786729,928353.23672627
2026-01-02T22:33:00+00:00,100052.37239226,100082.18918134,100031.37239226,100064.18918134,21.54386703,2155769.5865082,105,10.34105618,1034769.40152393
2026-01-02T22:34:00+00:00,100064.18918134,100095.76042088,100042.18918134,100076.76042088,11.9557463,1196492.35776853,106,5.85831569,586281.25530658
2026-01-02T22:35:00+00:00,100076.76042088,100109.76128527,100058.76042088,100089.76128527,12.93215285,1294376.09148948,107,6.46607642,647188.04574474
2026-01-02T22:36:00+00:00,100089.76128527,100123.83981771,100070.76128527,100102.83981771,13.475684,1348954.2368268,108,6.87259884,687966.66078167
2026-01-02T22:37:00+00:00,100102.83981771,100137.63059305,100082.83981771,100115.63059305,13.63659063,1365235.86992007,109,7.09102713,709922.65235844
2026-01-02T22:38:00+00:00,100115.63059305,100150.76895344,100094.63059305,100127.76895344,13.50724526,1352450.3324638,110,7.15883999,716798.67620581
2026-01-02T22:39:00+00:00,100127.76895344,100162.90525045,100105.76895344,100138.90525045,13.21197313,1323032.52498511,111,5.94538791,595364.6362433
2026-01-02T22:40:00+00:00,100138.90525045,100166.71852681,100120.90525045,100148.71852681,15.1066343,1512910.06679868,112,6.94905178,695938.63072739
2026-01-02T22:41:00+00:00,100148.71852681,100175.92909335,100129.71852681,100156.92909335,17.30341667,1733057.07655807,113,8.13260584,814536.8259823
2026-01-02T22:42:00+00:00,100156.92909335,100183.30950032,100136.92909335,100163.30950032,19.24662486,1927805.64293274,114,9.23837993,925346.70860771
2026-01-02T22:43:00+00:00,100163.30950032,100188.69346648,100142.30950032,100167.69346648,20.83242476,2086735.93762267,115,10.20788813,1022500.60943511
2026-01-02T22:44:00+00:00,100167.69346648,100191.98241035,100145.69346648,100169.98241035,21.99632794,2203371.78242346,116,10.99816397,1101685.89121173
2026-01-02T22:45:00+00:00,100169.98241035,100193.14932362,100151.98241035,100170.14932362,11.72029092,1174023.29201531,100,5.97734837,598751.87892781
2026-01-02T22:46:00+00:00,100170.14932362,100194.14932362,100149.23983256,100168.23983256,12.03470157,1205494.87286256,101,6.25804481,626857.33388853
2026-01-02T22:47:00+00:00,100168.23983256,100186.23983256,100144.37040498,100164.37040498,12.01503373,1203478.28863723,102,6.36796788,637843.49297773
2026-01-02T22:48:00+00:00,100164.37040498,100183.37040498,100137.72377443,100158.72377443,11.77353867,1179222.60724482,103,5.2980924,530650.17326017
2026-01-02T22:49:00+00:00,100158.72377443,100178.72377443,100129.54176348,100151.54176348,12.55311225,1257213.54602784,104,5.77443164,578318.23117281
2026-01-02T22:50:00+00:00,100151.54176348,100172.54176348,100125.11579212,100143.11579212,14.8188732,1484008.13456218,105,6.9648704,697483.82324423
2026-01-02T22:51:00+00:00,100143.11579212,100165.11579212,100114.77544899,100133.77544899,16.88440147,1690698.86568508,106,8.10451271,811535.45552884
2026-01-02T22:52:00+00:00,100133.77544899,100156.77544899,100103.87558047,100123.87558047,18.63239722,1865547.82080367,107,9.12987464,914118.4321938
2026-01-02T22:53:00+00:00,100123.87558047,100147.87558047,100049.28241156,100070.28241156,19.98051649,1999455.92813833,108,9.99025825,999727.96406917
2026-01-02T22:54:00+00:00,100070.28241156,100088.28241156,100038.35925093,100060.35925093,20.8904362,2090304.55120895,109,10.65412246,1066055.32111656
2026-01-02T22:55:00+00:00,100060.35925093,100079.35925093,100032.95234895,100050.95234895,21.37207293,2138296.25058212,110,11.11347792,1111914.0503027
2026-01-02T22:56:00+00:00,100050.95234895,100070.95234895,100023.37747141,100042.37747141,10.48249128,1048693.34958249,111,5.55572038,555807.47527872
2026-01-02T22:57:00+00:00,100042.37747141,100063.37747141,100014.90772274,100034.90772274,10.31962183,1032322.41727765,112,4.64382982,464545.08777494
2026-01-02T22:58:00+00:00,100034.90772274,100056.90772274,100007.76310294,100028.76310294,10.01148034,1001435.99566949,113,4.60528096,460660.55800796
2026-01-02T22:59:00+00:00,100028.76310294,100051.76310294,100002.10221275,100024.10221275,12.29792497,1230088.90376592,114,5.78002473,578141.78476998
2026-01-02T23:00:00+00:00,100024.10221275,100048.10221275,100003.01643646,100021.01643646,14.46444677,1446748.66796782,115,6.94293445,694439.36062455
2026-01-02T23:01:00+00:00,100021.01643646,100039.01643646,100000.52683215,100019.52683215,16.35966722,1636286.17444093,116,8.01623694,801780.22547605
2026-01-02T23:02:00+00:00,100019.52683215,100038.58385178,99999.52683215,100019.58385178,17.88503498,1788853.75633575,100,8.94251749,894426.87816788
2026-01-02T23:03:00+00:00,100019.58385178,100041.06990017,99998.58385178,100021.06990017,18.98271437,1898671.40100943,101,9.68118433,968322.41451481
2026-01-02T23:04:00+00:00,100021.06990017,100044.80462898,99999.06990017,100023.80462898,19.64195224,1964662.79296052,102,10.21381516,1021624.65233947
2026-01-02T23:05:00+00:00,100023.80462898,100049.55275236,100005.80462898,100027.55275236,19.90026176,1990574.48253543,103,10.54713873,1055004.47574378
2026-01-02T23:06:00+00:00,100027.55275236,100055.03407074,100008.55275236,100032.03407074,19.83929275,1984564.80813269,104,8.92768174,893054.16365971
2026-01-02T23:07:00+00:00,100032.03407074,100060.93530066,100012.03407074,100036.93530066,8.57584316,857901.06754817,105,3.94488785,394634.49107216
2026-01-02T23:08:00+00:00,100036.93530066,100059.92323704,100015.93530066,100041.92323704,9.75099876,975508.66906889,106,4.58296942,458489.07446238
2026-01-02T23:09:00+00:00,100041.92323704,100065.65872055,100019.92323704,100046.65872055,11.99516615,1200076.29360805,107,5.75767975,576036.62093186
2026-01-02T23:10:00+00:00,100046.65872055,100070.810851,100028.65872055,100050.810851,14.01969346,1402681.69847832,108,6.8696498,687314.03225438
2026-01-02T23:11:00+00:00,100050.810851,100075.07087779,100031.810851,100054.07087779,15.71179448,1572028.998024,109,7.85589724,786014.499012
2026-01-02T23:12:00+00:00,100054.07087779,100078.16521111,100034.07087779,100056.16521111,16.99527849,1700482.39197932,110,8.66759203,867246.01990945
2026-01-02T23:13:00+00:00,100056.16521111,100079.86703272,100035.16521111,100056.86703272,17.83893784,1784908.23147174,111,9.27624768,928152.2803653
2026-01-02T23:14:00+00:00,100056.86703272,100080.86703272,100034.00604121,100056.00604121,18.25998347,1827021.01650577,112,9.67779124,968321.13874806
2026-01-02T23:15:00+00:00,100056.00604121,100074.00604121,100035.47594049,100053.47594049,18.32215021,1833194.81539906,113,8.2449676,824937.66692957
2026-01-02T23:16:00+00:00,100053.47594049,100072.47594049,100030.23937085,100049.23937085,18.12868047,1813760.69231588,114,8.33919302,834329.9184653
2026-01-02T23:17:00+00:00,100049.23937085,100069.23937085,100023.33008331,100043.33008331,18.1890413,1819692.26286468,115,8.54884941,855255.3635464
2026-01-02T23:18:00+00:00,100043.33008331,100064.33008331,100014.85226852,100035.85226852,9.48595226,948935.31867628,116,4.55325708,455488.95296461
2026-01-02T23:19:00+00:00,100035.85226852,100057.85226852,100004.97706432,100026.97706432,11.61928051,1162241.50544692,100,5.69344745,569498.33766899
2026-01-02T23:20:00+00:00,100026.97706432,100049.97706432,99998.93637919,100016.93637919,13.46426237,1346654.27323609,101,6.73213119,673327.13661805
2026-01-02T23:21:00+00:00,100016.93637919,100040.93637919,99987.01427532,100006.01427532,14.92787707,1492877.48779516,102,7.61321731,761367.51877553
2026-01-02T23:22:00+00:00,100006.01427532,100024.01427532,99931.03625294,99951.03625294,15.95908708,1595127.29104454,103,8.29872528,829466.19134316
2026-01-02T23:23:00+00:00,99951.03625294,99970.03625294,99918.3568607,99939.3568607,16.5544566,1654441.74533537,104,8.773862,876854.12502775
2026-01-02T23:24:00+00:00,99939.3568607,99959.3568607,99905.84612434,99927.84612434,16.75852982,1674643.7894388,105,7.54133842,753589.70524746
2026-01-02T23:25:00+00:00,99927.84612434,99948.84612434,99898.8753324,99916.8753324,16.65892724,1664507.95625997,106,7.66310653,765673.65987959
2026-01-02T23:26:00+00:00,99916.8753324,99938.8753324,99887.80274407,99906.80274407,16.37669982,1636143.71806734,107,7.69704891,768987.54749165
2026-01-02T23:27:00+00:00,99906.80274407,99929.80274407,99877.95978706,99897.95978706,17.94699703,1792868.38718236,108,8.61455857,860576.82584753
2026-01-02T23:28:00+00:00,99897.95978706,99921.95978706,99869.63829406,99890.63829406,20.16644265,2014438.82851509,109,9.8815569,987075.0259724
2026-01-02T23:29:00+00:00,99890.63829406,99908.63829406,99863.07928518,99885.07928518,11.14739304,1113458.23738809,110,5.57369652,556729.11869404
2026-01-02T23:30:00+00:00,99885.07928518,99904.07928518,99863.46374206,99881.46374206,12.78185918,1276670.80389832,111,6.51874818,651102.10998814
2026-01-02T23:31:00+00:00,99881.46374206,99901.46374206,99860.90574013,99879.90574013,13.99999516,1398318.19695088,112,7.27999748,727125.46241446
2026-01-02T23:32:00+00:00,99879.90574013,99901.44821162,99859.90574013,99880.44821162,14.77778725,1476012.01380004,113,7.83222724,782286.36731402
2026-01-02T23:33:00+00:00,99880.44821162,99905.06150725,99859.44821162,99883.06150725,15.13969744,1512199.33073116,114,6.81286385,680489.69882902
2026-01-02T23:34:00+00:00,99883.06150725,99910.64481282,99861.06150725,99887.64481282,15.15597057,1513894.20469439,115,6.97174646,696391.33415942
2026-01-02T23:35:00+00:00,99887.64481282,99918.03036361,99869.64481282,99894.03036361,14.93490128,1491907.48229706,116,7.0194036,701196.51667962
2026-01-02T23:36:00+00:00,99894.03036361,99919.99028769,99875.03036361,99901.99028769,15.38908764,1537400.48414876,100,7.38676207,737952.23239141
2026-01-02T23:37:00+00:00,99901.99028769,99930.24580499,99881.99028769,99911.24580499,17.67024342,1765456.03413401,101,8.65841928,865073.45672566
2026-01-02T23:38:00+00:00,99911.24580499,99941.47841489,99890.24580499,99921.47841489,19.76752861,1975200.68316083,102,9.8837643,987600.34158042
2026-01-02T23:39:00+00:00,99921.47841489,99953.34262599,99899.47841489,99932.34262599,21.56014734,2154556.0312111,103,10.99567514,1098823.57591766
2026-01-02T23:40:00+00:00,99932.34262599,99965.47972064,99914.34262599,99943.47972064,11.96084331,1195408.30103022,104,6.21963852,621612.31653572
2026-01-02T23:41:00+00:00,99943.47972064,99977.53200536,99924.47972064,99954.53200536,12.92550546,1291962.84927845,105,6.85051789,684740.31011758
2026-01-02T23:42:00+00:00,99954.53200536,99989.15697923,99934.53200536,99965.15697923,13.45802399,1345333.48117243,106,6.0561108,605400.06652759
2026-01-02T23:43:00+00:00,99965.15697923,99993.0408558,99944.15697923,99975.0408558,13.60986213,1360646.52209372,107,6.26053658,625897.40016311
2026-01-02T23:44:00+00:00,99975.0408558,100002.91089979,99953.0408558,99983.91089979,13.4743907,1347222.27878291,108,6.33296363,633194.47102797
2026-01-02T23:45:00+00:00,99983.91089979,100011.54608743,99965.91089979,99991.54608743,13.17660933,1317549.53945479,109,6.32477248,632423.7789383
2026-01-02T23:46:00+00:00,99991.54608743,100018.78566621,99972.54608743,99997.78566621,15.14061426,1514027.8999212,110,7.41890099,741873.67096139
2026-01-02T23:47:00+00:00,99997.78566621,100024.53527348,99977.78566621,100002.53527348,17.33227208,1733271.14957572,111,8.66613604,866635.57478786
2026-01-02T23:48:00+00:00,100002.53527348,100028.77037125,99981.53527348,100005.77037125,19.26717913,1926829.09212423,112,9.82626136,982682.83698336
2026-01-02T23:49:00+00:00,100005.77037125,100031.53686117,99983.77037125,100007.53686117,20.84241516,2084398.60227012,113,10.83805588,1083887.27318046
2026-01-02T23:50:00+00:00,100007.53686117,100025.94885648,99989.53686117,100007.94885648,21.99465466,2199640.29799332,114,11.65716697,1165809.35793646
2026-01-02T23:51:00+00:00,100007.94885648,100026.94885648,99944.68370121,99963.68370121,11.70713817,1170288.65733051,115,5.26821218,526629.89579873
2026-01-02T23:52:00+00:00,99963.68370121,99983.68370121,99941.97443659,99961.97443659,12.01151728,1200694.98307427,116,5.52529795,552319.69221417
2026-01-02T23:53:00+00:00,99961.97443659,99982.97443659,99938.6000167,99959.6000167,11.98437017,1197952.84851936,100,5.63265398,563037.8388041
2026-01-02T23:54:00+00:00,99959.6000167,99981.6000167,99934.87366503,99956.87366503,11.73877147,1173370.89702543,101,5.63461031,563218.0305722
2026-01-02T23:55:00+00:00,99956.87366503,99979.87366503,99936.12983811,99954.12983811,12.5881557,1258238.14926266,102,6.16819629,616536.69313871
2026-01-02T23:56:00+00:00,99954.12983811,99978.12983811,99932.71031762,99951.71031762,14.8503351,1484316.39210153,103,7.42516755,742158.19605077
2026-01-02T23:57:00+00:00,99951.71031762,99969.71031762,99929.94998763,99949.94998763,16.90881831,1690035.54470914,104,8.62349734,861918.12780166
2026-01-02T23:58:00+00:00,99949.94998763,99968.94998763,99928.16286594,99949.16286594,18.64708104,1863760.13981423,105,9.69648214,969155.2727034
2026-01-02T23:59:00+00:00,99949.16286594,99969.6289485,99927.16286594,99949.6289485,19.98385081,1997378.47359963,106,10.59144093,1058610.5910078
2026-01-03T00:00:00+00:00,99949.6289485,99972.58239374,99931.6289485,99951.58239374,20.88205396,2087194.3364956,107,9.39692428,939237.45142302
2026-01-03T00:01:00+00:00,99951.58239374,99977.20152,99932.58239374,99955.20152,21.35289689,2134333.11176379,108,9.82233257,981793.23141134
2026-01-03T00:02:00+00:00,99955.20152,99983.60101714,99935.20152,99960.60101714,10.45463246,1045051.34401609,109,4.91367726,491174.13168756
2026-01-03T00:03:00+00:00,99960.60101714,99991.82668527,99939.60101714,99967.82668527,10.28614709,1028283.77002245,110,4.93735061,493576.20961077
2026-01-03T00:04:00+00:00,99967.82668527,99994.85291259,99945.82668527,99976.85291259,10.0239252,1002160.4950039,111,4.91172335,491058.64255191
2026-01-03T00:05:00+00:00,99976.85291259,100006.58299549,99958.85291259,99987.58299549,12.33136366,1232983.24704741,112,6.16568183,616491.62352371
2026-01-03T00:06:00+00:00,99987.58299549,100019.85229038,99968.58299549,99999.85229038,14.49223747,1449221.60672826,113,7.39104111,739103.01943141
2026-01-03T00:07:00+00:00,99999.85229038,100034.43407415,99979.85229038,100013.43407415,16.37875057,1638095.09023403,114,8.5169503,851809.44692169
2026-01-03T00:08:00+00:00,100013.43407415,100050.04788203,99992.43407415,100028.04788203,17.89331017,1789832.88606024,115,9.48345439,948611.42961193
2026-01-03T00:09:00+00:00,100028.04788203,100066.36999283,100006.04788203,100043.36999283,18.9792704,1898750.17105509,116,8.54067168,854437.57697479
2026-01-03T00:10:00+00:00,100043.36999283,100083.04564602,100025.36999283,100059.04564602,19.62716825,1963875.72381211,100,9.02849739,903382.83295357
2026-01-03T00:11:00+00:00,100059.04564602,100092.70250593,100040.04564602,100074.70250593,19.87576526,1989061.29586489,101,9.34160967,934858.8090565
2026-01-03T00:12:00+00:00,100074.70250593,100108.96483862,100054.70250593,100089.96483862,19.80778047,1982560.05121393,102,9.50773463,951628.82458269
2026-01-03T00:13:00+00:00,100089.96483862,100124.46783868,100068.96483862,100104.46783868,8.54078417,854970.65420972,103,4.18498424,418935.62056276
2026-01-03T00:14:00+00:00,100104.46783868,100138.8715368,100082.46783868,100117.8715368,9.78574496,979727.95675778,104,4.89287248,489863.97837889
2026-01-03T00:15:00+00:00,100117.8715368,100151.8737361,100099.8715368,100129.8737361,12.02577448,1204139.28073126,105,6.13314499,614111.03317295
